time	type	cc	gene
1hr	M1	0.00811731667990711	Cx3cl1
1hr	M1	0.000371047349432577	Cx3cr1
1hr	M1	0.0324138332417992	Cxcl1
1hr	M1	0.128403084611408	Cxcl10
1hr	M1	0.0338064523173042	Cxcl11
1hr	M1	0.000807795395542462	Cxcl14
1hr	M1	0.89578127957092	Cxcl2
1hr	M1	0.00489283920666331	Cxcl3
1hr	M1	0.0716022277249841	Cxcl9
1hr	M1	0.00417828871662866	D16Ertd472e
1hr	M1	0.00891380910638583	Ddit4
1hr	M1	8.45996037123885e-05	Dio2
1hr	M1	0.0278368183096991	Dmwd
1hr	M1	0.00441036624288827	Dmxl2
1hr	M1	0.00419275703241416	Dnase1l3
1hr	M1	0.00151662970701935	Dnmt3aos
1hr	M1	1.00829790398963	Dusp1
1hr	M1	0.00363624776638689	Dusp14
1hr	M1	0.068668084220053	Dusp16
1hr	M1	0.580940068100191	Dusp2
1hr	M1	0.0690359376617667	Dusp4
1hr	M1	0.484637160508641	Dusp5
1hr	M1	0.155315421646684	Dusp6
1hr	M1	0.0840160177668326	Dusp8
1hr	M1	0.0170855526274747	Edn1
1hr	M1	0.00783889225171814	Ednrb
1hr	M1	0.00533993257791292	Egln3
1hr	M1	0.725261584543864	Egr1
1hr	M1	0.465960361269851	Egr2
1hr	M1	0.2476088616269	Egr3
1hr	M1	0.592879614814692	Ehd1
1hr	M1	0.00198562044644493	Eno2
1hr	M1	0.49804844719284	Errfi1
1hr	M1	0.231330364235558	Ets2
1hr	M1	0.00123214774563802	Fabp7
1hr	M1	0.0101867435347525	Fam43a
1hr	M1	0.000822719731012503	Fcgr2b
1hr	M1	0.00348152846211416	Fgl2
1hr	M1	0.00170808602566975	Flnb
1hr	M1	0.0148724529788562	Flrt3
1hr	M1	0.000375657423548816	Flt1
1hr	M1	0.000499894995833151	Fmnl2
1hr	M1	0.464799661359685	Fos
1hr	M1	0.110956296831568	Fosb
1hr	M1	0.0135347393673857	Foxp4
1hr	M1	0.000510412620455811	Fpr1
1hr	M1	0.00549133908312152	Fpr2
1hr	M1	0.138862432251985	Frmd6
1hr	M1	0.000442208414193402	Fscn1
1hr	M1	0.0040840319276111	Fzd1
1hr	M1	0.173877983524018	G530011O06Rik
1hr	M1	0.00680648732772904	Gbp2b
1hr	M1	0.0118915478645306	Gbp7
1hr	M1	0.0349574489540264	Gclm
1hr	M1	0.00838549178241717	Gcnt2
1hr	M1	0.00843620979209041	Gda
1hr	M1	0.167463098138697	Gdf15
1hr	M1	0.0620796067556591	Gem
1hr	M1	0.000885734898369718	Gfi1
1hr	M1	0.00294175707745959	Gja1
1hr	M1	0.00448691612581885	Glipr2
1hr	M1	0.000406946308085337	Gm16712
1hr	M1	0.00247595675556804	Gm19026
1hr	M1	0.00259746173280988	Gm1966
1hr	M1	0.00146385218087852	Gm47283
1hr	M1	0.358639406254276	Gm4951
1hr	M1	0.000695216256777687	Gm5150
1hr	M1	0.248841177911502	Gm6377
1hr	M1	0.000343478985944223	Gm9855
1hr	M1	0.0287923340770515	Gna15
1hr	M1	0.00236262756901515	Gng4
1hr	M1	0.335663166760239	Gpr132
1hr	M1	0.00153117961488834	Gpr141
1hr	M1	0.0385573972255188	Gpr18
1hr	M1	0.00544049161000223	Gpr35
1hr	M1	0.00065993729330183	Gpr68
1hr	M1	0.329804744526936	Gpr84
1hr	M1	0.0244665503871761	Gpr85
1hr	M1	0.00102551769577054	Grk3
1hr	M1	0.0202791125029896	Gsr
1hr	M1	0.00030312849967465	Gsta3
1hr	M1	0.00403730245744649	H1f2
1hr	M1	0.00682153502949999	H2.Eb1
1hr	M1	0.16849171023224	H2.K2
1hr	M1	0.00969010457449721	H2.M2
1hr	M1	0.0015639063783075	H60b
1hr	M1	0.0216880811619985	Hcar2
1hr	M1	0.00226491499432298	Heatr9
1hr	M1	0.14914245428994	Hhex
1hr	M1	0.0617373325153713	Hilpda
1hr	M1	0.00144497816568135	Hivep3
1hr	M1	0.00924175516990472	Hmga2
1hr	M1	0.0411184628551511	Hmox1
1hr	M1	0.000577014343955238	Hopx
1hr	M1	0.000272398159312959	Hp
1hr	M1	0.00345181830085932	Hsd17b7
1hr	M1	0.0607667326213495	Hspa1a
1hr	M1	0.0581595184900962	Hspa1b
1hr	M1	0.00553695798174582	Htr2a
1hr	M1	0.00199868037267274	Htr2b
1hr	M1	0.00116127659226597	Htra1
1hr	M1	0.611767971652224	Icam1
1hr	M1	0.309122402748649	Icosl
1hr	M1	0.00521357255500944	Idi1
1hr	M1	0.594371374382062	Ier2
1hr	M1	0.713722370763134	Ier3
1hr	M1	0.120478463328249	Ifi205
1hr	M1	0.0744932384631047	Ifi208
1hr	M1	0.714582037043731	Ifit1
1hr	M1	0.54248727017089	Ifit1bl1
1hr	M1	0.658535506877422	Ifit2
1hr	M1	0.628504784857897	Ifit3
1hr	M1	0.483178685272154	Ifit3b
1hr	M1	0.00229702344163593	Ifitm1
1hr	M1	0.0141524638011016	Ifna1
1hr	M1	0.015176675966624	Ifna2
1hr	M1	0.000416692962443889	Ifna4
1hr	M1	0.00148180076181179	Ifna6
1hr	M1	0.0985711557830203	Ifnb1
1hr	M1	0.768720839119419	Ifrd1
1hr	M1	0.00293319377237367	Igf2bp2
1hr	M1	0.00187625457873303	Igsf9
1hr	M1	0.0414066056320212	Iigp1
1hr	M1	0.0356112862507048	Il10
1hr	M1	0.00226300577935073	Il12b
1hr	M1	0.012240465110436	Il12rb1
1hr	M1	0.00105688968802953	Il18rap
1hr	M1	0.280331463790744	Il1a
1hr	M1	0.460926056353352	Il1b
1hr	M1	0.0546787595705811	Il1rn
1hr	M1	0.357944961180148	Il27
1hr	M1	0.0307111072517501	Il4i1
1hr	M1	0.0608693695231	Il4ra
1hr	M1	0.0163042820209545	Il6
1hr	M1	0.00410285990021541	Inhba
1hr	M1	0.000243282286847948	Intu
1hr	M1	0.59121670050685	Irf1
1hr	M1	0.00158562247979558	Irf3
1hr	M1	0.0181299189227782	Irf4
1hr	M1	0.220803689731953	Irf7
1hr	M1	0.0479343150181596	Irf8
1hr	M1	0.0582404439464121	Irs2
1hr	M1	0.000358370912745642	Itga9
1hr	M1	0.00594769509069658	Itgal
1hr	M1	0.000899037966182608	Itgb8
1hr	M1	0.00661900080533818	Itpr1
1hr	M1	0.0422523449480227	Jag1
1hr	M1	0.0420420924943214	Jdp2
1hr	M1	0.00639433970149785	Jun
1hr	M1	0.993710942999235	Junb
1hr	M1	0.179186385375126	Kcnj2
1hr	M1	0.568003734821303	Kdm6b
1hr	M1	0.000984124645424603	Kdr
1hr	M1	0.177430153643673	Klf2
1hr	M1	0.0574467754679616	Klf7
1hr	M1	0.00209997479156867	Klf8
1hr	M1	0.000386829658345677	Klra2
1hr	M1	0.000688483772069146	Lad1
1hr	M1	0.0255794497604057	Lcn2
1hr	M1	0.00781463710375559	Ldlr
1hr	M1	0.0226911442968216	Lif
1hr	M1	0.000224292939646593	Lipg
1hr	M1	0.000740851046720009	Lox
1hr	M1	0.00118677223607616	Lpar1
1hr	M1	0.0265857990643592	Lratd2
1hr	M1	0.00166438212289422	Lrp8
1hr	M1	0.000531773294491907	Ltbp2
1hr	M1	0.0535389751986449	Ly6a
1hr	M1	0.000411948863925816	Ly75
1hr	M1	0.662220118262676	Maff
1hr	M1	0.076394819661745	Malt1
1hr	M1	0.629378988553515	Marcksl1
1hr	M1	0.0034972782059127	Marco
1hr	M1	0.0103958107005608	Mefv
1hr	M1	0.00232418839784673	Mfap3l
1hr	M1	0.276132196195677	Mir155hg
1hr	M1	0.0465262236318628	Mmd
1hr	M1	0.16959197389175	Mmp13
1hr	M1	0.00053969485284317	Mmp14
1hr	M1	0.000599840334815427	Mmp8
1hr	M1	0.000588980023964473	Mmp9
1hr	M1	0.000350927549217989	Mpp7
1hr	M1	0.0145272574217764	Ms4a4a
1hr	M1	0.0206372399171862	Mt1
1hr	M1	0.00348446763479736	Mt2
1hr	M1	0.0111142076247574	Mtfr2
1hr	M1	0.00484105663270014	Mtus1
1hr	M1	0.614352780500273	Mx1
1hr	M1	0.66832494890543	Mx2
1hr	M1	0.107455275258154	Mxd1
1hr	M1	0.202191356677968	Myc
1hr	M1	0.000629104519469315	Mycl
1hr	M1	0.000797006602881864	Myo1b
1hr	M1	0.0675768984897486	Nek6
1hr	M1	0.00286079874883055	Nes
1hr	M1	0.224283086325947	Nfil3
1hr	M1	0.0143350684996486	Nfkb1
1hr	M1	0.104681590710912	Nfkb2
1hr	M1	0.961676332443473	Nfkbia
1hr	M1	0.649536728800334	Nfkbid
1hr	M1	0.710998544061584	Nfkbie
1hr	M1	1.00475061898108	Nfkbiz
1hr	M1	0.303162357189461	Noct
1hr	M1	0.00618778369512786	Nos2
1hr	M1	0.0188496395107355	Notch1
1hr	M1	0.0016317125326442	Nqo1
1hr	M1	0.154556352507522	Nr4a1
1hr	M1	0.0040155513792195	Nr4a3
1hr	M1	0.00499420379640036	Oaf
1hr	M1	0.108585347676639	Oasl1
1hr	M1	0.0429569838782997	Odc1
1hr	M1	0.000313185542462473	Olfml3
1hr	M1	0.00576137532333733	Olr1
1hr	M1	0.132635993482397	Orai2
1hr	M1	0.165434903438423	Osm
1hr	M1	0.0271107687384983	Otud1
1hr	M1	0.0102174661424818	P2ry13
1hr	M1	0.117994487940542	P2ry2
1hr	M1	0.00246650267394641	P4ha2
1hr	M1	0.000953139495943856	Pcx
1hr	M1	0.00102074282517219	Pde3b
1hr	M1	0.652187511859407	Pde4b
1hr	M1	0.000767885164022175	Pde5a
1hr	M1	0.000849059177593931	Pde7b
1hr	M1	0.18008103676938	Pdgfb
1hr	M1	0.0133859458091574	Pdlim7
1hr	M1	0.00234056715807528	Pdpn
1hr	M1	0.0620528431909635	Peli1
1hr	M1	0.0698265920927491	Pfkfb3
1hr	M1	0.650752611425464	Phlda1
1hr	M1	0.00196419104242394	Phldb1
1hr	M1	0.00270540094491509	Pilra
1hr	M1	0.00391964992095018	Pilrb1
1hr	M1	0.000410182629001697	Pim2
1hr	M1	0.190808416552266	Pim3
1hr	M1	0.00164721530123757	Pla2g7
1hr	M1	0.00141471356289294	Plac8
1hr	M1	0.000319845090667338	Plagl1
1hr	M1	0.00188295196390519	Plat
1hr	M1	0.0870486029238826	Plau
1hr	M1	0.000946131129100898	Plekhg1
1hr	M1	0.120298705450217	Plk2
1hr	M1	0.183037630850808	Plk3
1hr	M1	0.000481336027142679	Plpp1
1hr	M1	0.000934114437958446	Plpp3
1hr	M1	0.0120123918955506	Pmaip1
1hr	M1	0.00381133063200317	Pmepa1
1hr	M1	0.00134025720049539	Pou2f2
1hr	M1	0.00158151768266568	Ppfia3
1hr	M1	0.00088169989300363	Ppm1l
1hr	M1	0.000765065961316727	Ppp1r12b
1hr	M1	0.863239470683015	Ppp1r15a
1hr	M1	0.219949688157388	Prag1
1hr	M1	0.0604774357168613	Prdm1
1hr	M1	0.000659697016691542	Prdm9
1hr	M1	0.000689639568277848	Procr
1hr	M1	0.000672103170965468	Prokr1
1hr	M1	0.0010840817420489	Prrg4
1hr	M1	0.171536252669152	Ptafr
1hr	M1	0.00422711898722272	Ptch1
1hr	M1	0.158633001724537	Ptger4
1hr	M1	0.00121329586658741	Ptges
1hr	M1	0.0419093855746657	Ptgir
1hr	M1	0.650089006741914	Ptgs2
1hr	M1	0.0913298293491459	Rab11fip1
1hr	M1	0.0837155587508599	Rab19
1hr	M1	0.139058476261025	Ralgds
1hr	M1	0.00120332589455696	Rapgef5
1hr	M1	0.0019129567600301	Rasgrp1
1hr	M1	0.0641161347570119	Rcan1
1hr	M1	0.215124576590046	Rela
1hr	M1	0.000291374794196126	Retnla
1hr	M1	0.0479776109098029	Rffl
1hr	M1	0.00228423611477473	Rgcc
1hr	M1	0.00881270164004825	Rgs1
1hr	M1	0.0241771685108965	Rgs3
1hr	M1	0.0894485050269097	Rhof
1hr	M1	0.233372389588047	Rhoh
1hr	M1	0.000520195288980382	Rhou
1hr	M1	0.187434252050575	Ripk2
1hr	M1	0.0263963576161981	Rnd1
1hr	M1	0.0819111723181874	Rnd3
1hr	M1	0.000651372863670344	Rras2
1hr	M1	0.715957469973277	Rsad2
1hr	M1	0.00128004226861398	S100a8
1hr	M1	0.0204245719095865	Saa3
1hr	M1	0.226474369540014	Samsn1
1hr	M1	0.00652769029742235	Scimp
1hr	M1	0.00120580127403892	Scn1b
1hr	M1	0.000392456938247068	Sdc2
1hr	M1	0.660704408917432	Sdc4
1hr	M1	0.0212262287151717	Sele
1hr	M1	0.0196695717197445	Serpina3f
1hr	M1	0.0288497283844151	Serpina3g
1hr	M1	0.00709325357831237	Serpinb2
1hr	M1	0.00627798582304495	Serpinb6b
1hr	M1	0.0229940409418963	Serpinb9
1hr	M1	0.000718694324721654	Serpinb9b
1hr	M1	0.1679760781705	Serpine1
1hr	M1	0.00152111630720054	Shisa3
1hr	M1	0.000637266880010528	Siglece
1hr	M1	0.00531573589526853	Sla
1hr	M1	0.00461009290188253	Slamf8
1hr	M1	0.0289908882371548	Slamf9
1hr	M1	0.00111357896783236	Slc13a3
1hr	M1	0.0186043799341028	Slc16a1
1hr	M1	0.00357956063128695	Slc16a3
1hr	M1	0.0976009750990008	Slc25a25
1hr	M1	0.00180224405925662	Slc28a2
1hr	M1	0.0282633721100067	Slc30a4
1hr	M1	0.0630397071846918	Slc7a11
1hr	M1	0.00134248537361623	Slc7a2
1hr	M1	0.00828614596318736	Slco3a1
1hr	M1	0.00225939241382191	Slfn4
1hr	M1	0.000462900219358569	Slpi
1hr	M1	0.0139798500425293	Snn
1hr	M1	0.232392394935985	Socs1
1hr	M1	0.554387976447214	Socs3
1hr	M1	0.189917765278108	Sod2
1hr	M1	0.000207584485187835	Spaca6
1hr	M1	0.0823321853240858	Spata13
1hr	M1	0.00116431299950174	Sphk1
1hr	M1	0.00140450127100226	Spic
1hr	M1	0.0107249865466078	Spsb1
1hr	M1	0.0310164455274505	Srxn1
1hr	M1	0.000432748207143218	Stat4
1hr	M1	0.0480929838441698	Swap70
1hr	M1	0.000205227796813953	Syne2
1hr	M1	0.00053098864455195	Taf4b
1hr	M1	0.0672934690693628	Tagap
1hr	M1	0.00110485626038749	Tal2
1hr	M1	0.000546063125845664	Tarm1
1hr	M1	0.122328934155689	Tfec
1hr	M1	0.10402819044535	Tgtp1
1hr	M1	0.00368205423832946	Thbs1
1hr	M1	0.00111330991028457	Timp1
1hr	M1	0.00746611938586251	Tle3
1hr	M1	0.580561190609546	Tlr2
1hr	M1	0.0187405276812021	Tlr4
1hr	M1	0.000985362740698001	Tlr7
1hr	M1	0.00180105671998187	Tlr9
1hr	M1	0.00741803250005942	Tma16
1hr	M1	0.000548745585437286	Tmc3
1hr	M1	0.00163006579491893	Tmeff1
1hr	M1	0.00206665549772119	Tmem178
1hr	M1	0.0038181356231267	Tmem200b
1hr	M1	0.000401921937400809	Tmtc2
1hr	M1	1.25560138723057	Tnf
1hr	M1	1.04097601554918	Tnfaip3
1hr	M1	0.348027304209955	Tnfsf10
1hr	M1	0.00357454375607043	Tnfsf14
1hr	M1	0.0040058512693142	Tnfsf15
1hr	M1	0.0215080529740298	Tnfsf4
1hr	M1	0.0778876956817368	Tnfsf8
1hr	M1	0.946845335922892	Tnfsf9
1hr	M1	0.276077390110731	Tnip3
1hr	M1	0.107193994836778	Traf1
1hr	M1	0.0296323296301847	Trem1
1hr	M1	0.000711738383839968	Treml4
1hr	M1	0.434623367821382	Trib1
1hr	M1	0.00510511165761985	Trib3
1hr	M1	0.37429239793787	Trim21
1hr	M1	0.138992703732464	Trim30c
1hr	M1	0.0376326244143294	Trim36
1hr	M1	0.00282932667440836	Tsku
1hr	M1	0.00384458545401995	Ttc39b
1hr	M1	0.0019709196339157	U90926
1hr	M1	0.000828167439015753	Upp1
1hr	M1	0.00747548415765489	Vcam1
1hr	M1	0.000903087209769091	Vcan
1hr	M1	0.00195097789798859	Vegfc
1hr	M1	0.00048160049803345	Xcr1
1hr	M1	0.518086189642475	Zc3h12a
1hr	M1	0.388017936333824	Zc3h12c
1hr	M1	0.000509297489134072	Zeb1
1hr	M1	0.0267844334647502	Zfp324
1hr	M1	0.903717222123102	Zfp36
1hr	M1	0.00049924929071152	Zfp811
1hr	M1	0.000688482403648327	Zhx2
1hr	M1	0.00147937052030259	Znrf3
3hr	M1	0.00247593010469842	X1110002J07Rik
3hr	M1	0.000634045766745944	X2500002B13Rik
3hr	M1	0.00183173712163237	X4930430E12Rik
3hr	M1	0.0256233968264227	A530064D06Rik
3hr	M1	0.00388521857867963	A630072M18Rik
3hr	M1	0.0788972300017573	AI504432
3hr	M1	0.0600519660896418	AW112010
3hr	M1	0.450583363818415	Abtb2
3hr	M1	0.567488550930484	Acod1
3hr	M1	0.00111137721306702	Acpp
3hr	M1	0.0016975979296714	Adgb
3hr	M1	0.310857230028095	Adgre1
3hr	M1	0.000367439044583546	Adgre4
3hr	M1	0.000313190293812476	Adgrg6
3hr	M1	0.00210281633293166	Adgrl2
3hr	M1	0.173730291140008	Adora2a
3hr	M1	0.192234470072401	Adora2b
3hr	M1	0.0523968043146607	Adrb2
3hr	M1	0.000227611521438713	Ahr
3hr	M1	0.0498654085445527	Ahrr
3hr	M1	0.0750409148980881	Ak4
3hr	M1	0.292895630801414	Alas1
3hr	M1	0.00328530190049613	Angpt1
3hr	M1	0.000476526549541197	Arg1
3hr	M1	0.00471219211695455	Arg2
3hr	M1	0.00198318393882652	Arhgap26
3hr	M1	0.199685616176664	Arhgef3
3hr	M1	0.646468137862306	Arid5a
3hr	M1	0.2377909730605	Armcx6
3hr	M1	0.0551807227007431	Arrdc4
3hr	M1	0.0604495239054372	Asap3
3hr	M1	0.00489044027844109	Asns
3hr	M1	0.145904667102245	Atm
3hr	M1	0.000757657498132274	Atp2b4
3hr	M1	0.00348019917309945	B3gnt5
3hr	M1	0.563574356612417	B430306N03Rik
3hr	M1	0.0384234757409453	Bambi
3hr	M1	0.556968081508637	Batf
3hr	M1	0.0417570291484281	Batf2
3hr	M1	0.593413230984842	Bcl2a1a
3hr	M1	0.587456036938876	Bcl2a1d
3hr	M1	0.275935975609382	Bcl2l11
3hr	M1	0.432840430400571	Bcor
3hr	M1	0.0118341147695477	Bmp2
3hr	M1	0.0134432988954661	Bst1
3hr	M1	0.120078925556929	Btg2
3hr	M1	0.000853667663863888	C920009B18Rik
3hr	M1	0.00075316196816141	Cacna1d
3hr	M1	0.00604109340787675	Cacnb3
3hr	M1	0.120394202212811	Calhm6
3hr	M1	0.0843526105483283	Card6
3hr	M1	0.0193570562059696	Carmil1
3hr	M1	0.0461933468120719	Casp4
3hr	M1	0.0249093121989861	Cav1
3hr	M1	0.00038985706786958	Ccl1
3hr	M1	0.0603544133386373	Ccl12
3hr	M1	0.00112548506186106	Ccl17
3hr	M1	0.36977176905169	Ccl2
3hr	M1	0.0541097295808087	Ccl22
3hr	M1	0.46452848032278	Ccl3
3hr	M1	0.637246471786902	Ccl4
3hr	M1	0.937833667431324	Ccl5
3hr	M1	0.424058989132265	Ccl7
3hr	M1	0.0087717194476595	Ccl8
3hr	M1	0.0111899518451428	Ccnd1
3hr	M1	0.0144529637590253	Ccnd2
3hr	M1	0.0983543979006077	Ccne1
3hr	M1	0.0106530154106795	Ccr1
3hr	M1	0.0221555682689672	Ccr3
3hr	M1	0.396013412954065	Ccrl2
3hr	M1	0.718071309600996	Cd14
3hr	M1	0.000260826552386044	Cd163
3hr	M1	0.0291432467254481	Cd200
3hr	M1	0.0153436520940563	Cd300e
3hr	M1	0.159840673092157	Cd300lf
3hr	M1	0.00336155082077739	Cd34
3hr	M1	0.00346339824676523	Cd38
3hr	M1	0.490486330019869	Cd40
3hr	M1	0.000365543275163573	Cd55
3hr	M1	0.606414482593293	Cd69
3hr	M1	0.0812736883333778	Cd80
3hr	M1	0.458084666161255	Cd83
3hr	M1	0.0307541722711273	Cd86
3hr	M1	0.805963339164799	Cdc42ep2
3hr	M1	0.190059594349479	Cdc42ep4
3hr	M1	0.00274755763453587	Cdk5r1
3hr	M1	0.000506854802882511	Cebpd
3hr	M1	0.24682150686002	Cemip2
3hr	M1	0.0908436178255312	Ch25h
3hr	M1	0.000260826552385724	Chil3
3hr	M1	0.00401482831516575	Chst11
3hr	M1	0.00307353701501951	Ciita
3hr	M1	0.0682045352150787	Cish
3hr	M1	0.649955069201426	Cited2
3hr	M1	0.0757550445810579	Clcf1
3hr	M1	0.754243367306713	Clec4e
3hr	M1	0.00440918164039251	Clec4n
3hr	M1	0.0190673476450917	Clec5a
3hr	M1	0.00410595107702227	Clic5
3hr	M1	0.000555612115060039	Clmp
3hr	M1	0.920702488908379	Cmpk2
3hr	M1	0.0426830743247929	Cnn3
3hr	M1	0.00181752254740852	Col18a1
3hr	M1	0.000389857067868939	Col27a1
3hr	M1	0.000246357720688889	Cp
3hr	M1	0.0313470557565319	Csf1
3hr	M1	0.000558890959889585	Csf3
3hr	M1	0.46568379702843	Csrnp1
3hr	M1	0.0254646922037809	Cst7
3hr	M1	0.00135813116630421	Ctla2a
3hr	M1	0.162912188350567	Ctla2b
3hr	M1	0.162112927346682	Cx3cl1
3hr	M1	0.000366332607152222	Cx3cr1
3hr	M1	0.00466309241888447	Cxcl1
3hr	M1	0.427733496448261	Cxcl10
3hr	M1	0.338337601601415	Cxcl11
3hr	M1	0.000420307488595328	Cxcl14
3hr	M1	0.185762079449799	Cxcl2
3hr	M1	0.0021511313351556	Cxcl3
3hr	M1	0.103417150392414	Cxcl9
3hr	M1	0.0112540430366496	D16Ertd472e
3hr	M1	0.00183366497587124	Ddit4
3hr	M1	0.00110913544846065	Dio2
3hr	M1	0.00052121675049762	Dmwd
3hr	M1	0.016867092226676	Dmxl2
3hr	M1	0.0565748346942317	Dnase1l3
3hr	M1	0.00110601575352752	Dnmt3aos
3hr	M1	0.245262921579381	Dusp1
3hr	M1	0.0295208761926426	Dusp14
3hr	M1	0.159156838581026	Dusp16
3hr	M1	0.456536901831885	Dusp2
3hr	M1	0.00138309543289138	Dusp4
3hr	M1	0.0105747429231292	Dusp5
3hr	M1	0.0107679181084218	Dusp6
3hr	M1	0.0128156901482901	Dusp8
3hr	M1	0.0226339897875946	Edn1
3hr	M1	0.0212572476819655	Ednrb
3hr	M1	0.0138692712433841	Egln3
3hr	M1	0.011800817281747	Egr1
3hr	M1	0.0326397614423776	Egr2
3hr	M1	0.00812433342578398	Egr3
3hr	M1	0.916972543501493	Ehd1
3hr	M1	0.138776598239589	Eno2
3hr	M1	0.0870635579223054	Errfi1
3hr	M1	0.32530359123225	Ets2
3hr	M1	0.000905007936268247	Fabp7
3hr	M1	0.00170300172891814	Fam43a
3hr	M1	0.00343412604259184	Fcgr2b
3hr	M1	0.00203211884287719	Fgl2
3hr	M1	0.0143464772521983	Flnb
3hr	M1	0.00717393666453522	Flrt3
3hr	M1	0.000546125515072486	Flt1
3hr	M1	0.0222102351288177	Fmnl2
3hr	M1	0.085196594023363	Fos
3hr	M1	0.00291314966247356	Fosb
3hr	M1	0.182721806412866	Foxp4
3hr	M1	0.144136728641329	Fpr1
3hr	M1	0.175145003866213	Fpr2
3hr	M1	0.140865560482378	Frmd6
3hr	M1	0.00486124156165918	Fscn1
3hr	M1	0.0322442942743893	Fzd1
3hr	M1	0.344182542767082	G530011O06Rik
3hr	M1	0.013800736844062	Gbp2b
3hr	M1	0.264373181465754	Gbp7
3hr	M1	0.0134657953843829	Gclm
3hr	M1	0.00755734160705166	Gcnt2
3hr	M1	0.0259008581637453	Gda
3hr	M1	0.0586121333327762	Gdf15
3hr	M1	0.0241715213703532	Gem
3hr	M1	0.020769377845056	Gfi1
3hr	M1	0.0484014046842249	Gja1
3hr	M1	0.0138146304853375	Glipr2
3hr	M1	0.000992648963543177	Gm16712
3hr	M1	0.00303113767496081	Gm19026
3hr	M1	0.0373206474774476	Gm1966
3hr	M1	0.00193162049501703	Gm47283
3hr	M1	0.279935557787657	Gm4951
3hr	M1	0.00068025175929092	Gm5150
3hr	M1	0.256850807359118	Gm6377
3hr	M1	0.137317600135334	Gna15
3hr	M1	0.0038907376096654	Gng4
3hr	M1	0.678730077320709	Gpr132
3hr	M1	0.147639992161481	Gpr141
3hr	M1	0.200476415422178	Gpr18
3hr	M1	0.0027638224919815	Gpr35
3hr	M1	0.00148993278265423	Gpr68
3hr	M1	0.319873449291523	Gpr84
3hr	M1	0.0620127217892357	Gpr85
3hr	M1	0.0479697783714531	Grk3
3hr	M1	0.0324025326048126	Gsr
3hr	M1	0.000457772117174875	Gsta3
3hr	M1	0.0120744506777234	H1f2
3hr	M1	0.00481924074774143	H2.Eb1
3hr	M1	0.108200085003296	H2.K2
3hr	M1	0.100529285254528	H2.M2
3hr	M1	0.000919693862784886	H60b
3hr	M1	0.135331714449261	Hcar2
3hr	M1	0.00110503600802256	Heatr9
3hr	M1	0.401433712567132	Hhex
3hr	M1	0.0719294275112744	Hilpda
3hr	M1	0.0754978422437425	Hivep3
3hr	M1	0.00292240661481398	Hmga2
3hr	M1	0.0870769550283774	Hmox1
3hr	M1	0.000276508157139065	Hopx
3hr	M1	0.000421874289308014	Hp
3hr	M1	0.00274948073990288	Hsd17b7
3hr	M1	0.158454231615998	Hspa1a
3hr	M1	0.305323355995689	Hspa1b
3hr	M1	0.0165576457943995	Htr2a
3hr	M1	0.000366134450503739	Htr2b
3hr	M1	0.00143361136468877	Htra1
3hr	M1	0.884905259649655	Icam1
3hr	M1	0.684942559500307	Icosl
3hr	M1	0.109919243394467	Idi1
3hr	M1	0.0397532264052519	Ier2
3hr	M1	0.186983485974371	Ier3
3hr	M1	0.316009486910106	Ifi205
3hr	M1	0.327385682828327	Ifi208
3hr	M1	0.856184903859921	Ifit1
3hr	M1	0.67807010997379	Ifit1bl1
3hr	M1	0.906201626746285	Ifit2
3hr	M1	1.07778629717595	Ifit3
3hr	M1	0.958435705351353	Ifit3b
3hr	M1	0.0010897932646267	Ifitm1
3hr	M1	0.00577475287516192	Ifna1
3hr	M1	0.00750371670290737	Ifna2
3hr	M1	0.00350545841904908	Ifna4
3hr	M1	0.00304893048389701	Ifna5
3hr	M1	0.0031672997034351	Ifna6
3hr	M1	0.39679839585362	Ifnb1
3hr	M1	0.267657161436918	Ifrd1
3hr	M1	0.0258575643786599	Igf2bp2
3hr	M1	0.0250916349934284	Igsf9
3hr	M1	0.0311584426426916	Iigp1
3hr	M1	0.169648175391447	Il10
3hr	M1	0.0411406469144215	Il12b
3hr	M1	0.111867558180449	Il12rb1
3hr	M1	0.144674754748533	Il18rap
3hr	M1	0.269233064924363	Il1a
3hr	M1	0.475863448883169	Il1b
3hr	M1	0.192015948209431	Il1rn
3hr	M1	0.877581607246937	Il27
3hr	M1	0.388881631514676	Il4i1
3hr	M1	0.0126140216530829	Il4ra
3hr	M1	0.161877571043071	Il6
3hr	M1	0.00254187628587695	Inhba
3hr	M1	0.0215005766341454	Intu
3hr	M1	0.266610157178268	Irf1
3hr	M1	0.0267847319793395	Irf3
3hr	M1	0.00208366192474454	Irf4
3hr	M1	0.677263445875534	Irf7
3hr	M1	0.659743418169923	Irf8
3hr	M1	0.00094512670224009	Irs2
3hr	M1	0.000639938819725922	Itga9
3hr	M1	0.220004261965497	Itgal
3hr	M1	0.00169669989447057	Itgb8
3hr	M1	0.117582201429057	Itpr1
3hr	M1	0.0754958729094985	Jag1
3hr	M1	0.481997678833115	Jdp2
3hr	M1	0.00724633494860718	Jun
3hr	M1	0.163840156809205	Junb
3hr	M1	0.0834432543061879	Kcnj2
3hr	M1	0.0743149470195326	Kdm6b
3hr	M1	0.000484662663328094	Kdr
3hr	M1	0.0314540387194397	Klf2
3hr	M1	0.0686735095281693	Klf7
3hr	M1	0.293911815053234	Klf8
