time	stim1	stim2	cc	sd	gene
3hr	LPS	PIC	0.00403757334578098	0.00202414710284687	Bst1
3hr	LPS	PIC	0.0032735625256874	0.00329935807940787	Btg2
3hr	LPS	PIC	0.00046257310793763	0.00050368552646393	C920009B18Rik
3hr	LPS	PIC	0.000660871635584417	0.00068135083613209	Cacna1d
3hr	LPS	PIC	0.091910377212823	0.00845374513070121	Cacnb3
3hr	LPS	PIC	0.25190698953264	0.0224131761688474	Calhm6
3hr	LPS	PIC	0.00528358740472895	0.00333372468165828	Card6
3hr	LPS	PIC	0.00221548763499174	0.00154838025237051	Carmil1
3hr	LPS	PIC	0.186986959117708	0.0208649913881662	Casp4
3hr	LPS	PIC	0.152117327119127	0.0114769561691715	Cav1
3hr	LPS	PIC	0.00160038667882374	0.0012662443671086	Ccl1
3hr	LPS	PIC	0.128852270358388	0.0176954411501427	Ccl12
3hr	LPS	PIC	0.0123013144270448	0.00325733001852246	Ccl17
3hr	LPS	PIC	0.482968815649567	0.0271113670971238	Ccl2
3hr	LPS	PIC	0.0463808960222416	0.00569217876571674	Ccl22
3hr	LPS	PIC	0.609807223317866	0.0169130411277127	Ccl3
3hr	LPS	PIC	0.538341253628993	0.033843261433118	Ccl4
3hr	LPS	PIC	0.67880065730822	0.0131779205353142	Ccl5
3hr	LPS	PIC	0.402129939212465	0.0193156864634874	Ccl7
3hr	LPS	PIC	0.0191292842402027	0.00515283679614586	Ccl8
3hr	LPS	PIC	0.0976490605510477	0.0149330988781692	Ccnd1
3hr	LPS	PIC	0.0394761406960531	0.00891866552310953	Ccnd2
3hr	LPS	PIC	0.000542158955783808	0.00107817740449891	Ccne1
3hr	LPS	PIC	0.00861122605743821	0.00205762654566597	Ccr1
3hr	LPS	PIC	0.0261087946772761	0.00814167648985868	Ccr3
3hr	LPS	PIC	0.318043044141894	0.021332970963818	Ccrl2
3hr	LPS	PIC	0.372368930733259	0.0175130849541652	Cd14
3hr	LPS	PIC	0.000213397673051591	0.00113157164635709	Cd163
3hr	LPS	PIC	0.0236259504783889	0.00622797395505767	Cd200
3hr	LPS	PIC	0.000459799990450782	0.000772425373154437	Cd300e
3hr	LPS	PIC	0.135771588595029	0.0118370418759158	Cd300lf
3hr	LPS	PIC	0.0102223823990252	0.00405049276816155	Cd34
3hr	LPS	PIC	0.000623703836057248	0.00117729804816314	Cd38
3hr	LPS	PIC	0.58899799480251	0.0186049656058982	Cd40
3hr	LPS	PIC	0.00422762551308283	0.00283967713901001	Cd55
3hr	LPS	PIC	0.378139410819562	0.0143532228311005	Cd69
3hr	LPS	PIC	0.00307322337361422	0.00294694752502333	Cd80
3hr	LPS	PIC	0.0135666118506076	0.00402933430729595	Cd83
3hr	LPS	PIC	0.00409296367874949	0.00296190068278713	Cd86
3hr	LPS	PIC	0.12350669574587	0.0166408603210082	Cdc42ep2
3hr	LPS	PIC	0.101225619709601	0.0139229930262192	Cdc42ep4
3hr	LPS	PIC	0.000794259423621907	0.00154584795059035	Cdk5r1
3hr	LPS	PIC	0.00032250979457015	0.000348221085165701	Cebpd
3hr	LPS	PIC	0.0824154958788482	0.00744696382373347	Cemip2
3hr	LPS	PIC	0.0347620639201793	0.00829500155437635	Ch25h
3hr	LPS	PIC	5.95991997430104e-05	0.000946640190344648	Chst11
3hr	LPS	PIC	7.4825234139137e-05	0.000600959443357981	Ciita
3hr	LPS	PIC	0.344982345685437	0.0224606381127227	Cish
3hr	LPS	PIC	0.182020442790123	0.016831845928039	Cited2
3hr	LPS	PIC	0.080061247853509	0.011527202228512	Clcf1
3hr	LPS	PIC	0.157668005438727	0.01140997462403	Clec4e
3hr	LPS	PIC	0.0161831153372724	0.00456934256796057	Clec4n
3hr	LPS	PIC	8.80767435379578e-05	0.000813349979360404	Clec5a
3hr	LPS	PIC	1.28378062433443e-05	0.000719969729175981	Clic5
3hr	LPS	PIC	4.24446274076254e-05	0.000805991202172342	Clmp
3hr	LPS	PIC	0.48727078576376	0.0132905679071036	Cmpk2
3hr	LPS	PIC	0.0137819367299707	0.00370849910291389	Cnn3
3hr	LPS	PIC	0.00320374464763698	0.00277151302298716	Col18a1
3hr	LPS	PIC	0.0112792884449697	0.00254579161833919	Col27a1
3hr	LPS	PIC	0.00673621096358068	0.00166648673446295	Cp
3hr	LPS	PIC	0.170887138603351	0.01913247088312	Csf1
3hr	LPS	PIC	0.00111601001083212	0.00106436316125987	Csf3
3hr	LPS	PIC	0.305940366909293	0.0167937373195453	Csrnp1
3hr	LPS	PIC	0.0670575713271873	0.0107783061602903	Cst7
3hr	LPS	PIC	0.00105213865163845	0.00284274973632668	Ctla2a
3hr	LPS	PIC	0.000834482914678735	0.00120246955785251	Ctla2b
3hr	LPS	PIC	0.150661660428475	0.0117415286041178	Cx3cl1
3hr	LPS	PIC	0.00175382662790879	0.00186315494031335	Cx3cr1
3hr	LPS	PIC	0.125777705921301	0.010523587223521	Cxcl1
3hr	LPS	PIC	0.583383820694697	0.0153807506964233	Cxcl10
3hr	LPS	PIC	0.131264133273883	0.0119753941731411	Cxcl11
3hr	LPS	PIC	0.0001675595563895	0.00045377850151855	Cxcl14
3hr	LPS	PIC	0.445759628168276	0.0194769209687555	Cxcl2
3hr	LPS	PIC	0.128075149486968	0.0121251481731009	Cxcl3
3hr	LPS	PIC	0.0615163437318376	0.00975939007970031	Cxcl9
3hr	LPS	PIC	0.00183168278088498	0.00134497657990111	D16Ertd472e
3hr	LPS	PIC	0.00211592356656354	0.00201482866810328	Ddit4
3hr	LPS	PIC	0.00509889974902808	0.00261604283375706	Dio2
3hr	LPS	PIC	0.0126211713433444	0.00306143127853134	Dmwd
3hr	LPS	PIC	0.0670503447967676	0.0136154376531562	Dmxl2
3hr	LPS	PIC	0.00023873343883991	0.000578076552155195	Dnase1l3
3hr	LPS	PIC	0.00435332437847744	0.00312372406445713	Dnmt3aos
3hr	LPS	PIC	0.0463241388240704	0.00674360222290231	Dusp1
3hr	LPS	PIC	0.0238730790856456	0.00438780274460328	Dusp14
3hr	LPS	PIC	0.0232803735725485	0.00836624760098802	Dusp16
3hr	LPS	PIC	0.221799813778004	0.0178086998096654	Dusp2
3hr	LPS	PIC	0.0251713550266319	0.00657227766293141	Dusp4
3hr	LPS	PIC	0.000445900706995664	0.000717063030528691	Dusp5
3hr	LPS	PIC	0.12494549710124	0.0127192860713284	Dusp6
3hr	LPS	PIC	0.0046210770732207	0.00235364157881542	Dusp8
3hr	LPS	PIC	0.0943795966975838	0.00901365559175997	Edn1
3hr	LPS	PIC	1.90217095370248e-05	0.000251932119536613	Ednrb
3hr	LPS	PIC	0.0126297061083408	0.0026441234538941	Egln3
3hr	LPS	PIC	4.3298284001614e-08	0.000366119488514445	Egr1
3hr	LPS	PIC	0.000684617897177277	0.000992032282019049	Egr2
3hr	LPS	PIC	1.25383937871188e-05	0.000364615320957971	Egr3
3hr	LPS	PIC	0.190961178016612	0.0189717883705585	Ehd1
3hr	LPS	PIC	1.66966092065339e-05	0.000209463254271684	Eno2
3hr	LPS	PIC	0.015463598848549	0.00706922252084843	Errfi1
3hr	LPS	PIC	0.0704517785996808	0.00907893855579868	Ets2
3hr	LPS	PIC	0.00152330274169872	0.00132725908132921	Fabp7
3hr	LPS	PIC	0.0154401730565882	0.00502319390651051	Fam43a
3hr	LPS	PIC	0.00554433141333718	0.00207472890491494	Fcgr2b
3hr	LPS	PIC	0.0208305348123254	0.00487089808958372	Fgl2
3hr	LPS	PIC	0.24315511677268	0.0181397377110668	Flnb
3hr	LPS	PIC	2.73116724053888e-05	0.000437083651214785	Flrt3
3hr	LPS	PIC	0.0013723591013558	0.00165054904152492	Fmnl2
3hr	LPS	PIC	0.0325707680481769	0.00690875542821454	Fos
3hr	LPS	PIC	0.00593695331059881	0.0031149008001723	Fosb
3hr	LPS	PIC	0.0539252741329312	0.0102167977064634	Foxp4
3hr	LPS	PIC	0.112328102545575	0.0112461074321029	Fpr1
3hr	LPS	PIC	0.188638198096171	0.0146579704913491	Fpr2
3hr	LPS	PIC	0.0174953087640594	0.00532817994053538	Frmd6
3hr	LPS	PIC	0.0755715641582168	0.00703631699044649	Fscn1
3hr	LPS	PIC	0.000553453175066327	0.000812774154828912	Fzd1
3hr	LPS	PIC	0.0576049261037182	0.00974817728806853	G530011O06Rik
3hr	LPS	PIC	0.0015965660263414	0.00112275176873787	Gbp2b
3hr	LPS	PIC	0.187536786852816	0.0155664435229532	Gbp7
3hr	LPS	PIC	0.100398732434366	0.0107001945519443	Gclm
3hr	LPS	PIC	0.023971160023376	0.00714145041935841	Gcnt2
3hr	LPS	PIC	3.63271790990838e-06	0.000425212509376759	Gda
3hr	LPS	PIC	0.000256625690260222	0.00102416574413827	Gdf15
3hr	LPS	PIC	0.0382082528404547	0.00813092324718568	Gem
3hr	LPS	PIC	0.00108985232592487	0.00220957284695217	Gfi1
3hr	LPS	PIC	0.0254511009340729	0.00427131226628911	Gja1
3hr	LPS	PIC	0.00124799000821435	0.00267963555354808	Glipr2
3hr	LPS	PIC	0.00114014047909247	0.00081205417537023	Gm16712
3hr	LPS	PIC	0.00086354787916363	0.00211938031318315	Gm19026
3hr	LPS	PIC	2.95510777938143e-06	0.000299241601249784	Gm1966
3hr	LPS	PIC	3.33718251431789e-05	0.000380289823710383	Gm47283
3hr	LPS	PIC	0.0269778842358361	0.0101010926598905	Gm4951
3hr	LPS	PIC	0.00184770339202655	0.00218591395494426	Gm5150
3hr	LPS	PIC	0.0895474573187798	0.0148912792215232	Gm6377
3hr	LPS	PIC	0.000659797082342645	0.000507312796328733	Gm9855
3hr	LPS	PIC	0.0329370703045704	0.00708736432607843	Gna15
3hr	LPS	PIC	0.00393253177879019	0.00187951668479368	Gng4
3hr	LPS	PIC	0.0239470176813811	0.00326265557273176	Gpr132
3hr	LPS	PIC	0.0612467806593247	0.00864113471797841	Gpr141
3hr	LPS	PIC	0.11881310263494	0.0101272731715064	Gpr18
3hr	LPS	PIC	0.00192922334633645	0.0024537275122741	Gpr35
3hr	LPS	PIC	0.000665629557061203	0.00141913826599822	Gpr68
3hr	LPS	PIC	0.00872581981378586	0.00399879599463695	Gpr84
3hr	LPS	PIC	0.0734043908695566	0.0154580441699352	Gpr85
3hr	LPS	PIC	0.0292732378086953	0.00736951179116094	Grk3
3hr	LPS	PIC	0.0741074855603212	0.0133234898908188	Gsr
3hr	LPS	PIC	0.00199079462695232	0.00284864526105757	Gsta3
3hr	LPS	PIC	0.0191002456717006	0.00709807596843713	H1f2
3hr	LPS	PIC	1.24426491223453e-06	0.000189339741051353	H2.Eb1
3hr	LPS	PIC	0.00586325247386959	0.00226179558742221	H2.K2
3hr	LPS	PIC	0.115435194653659	0.0123302561988704	H2.M2
3hr	LPS	PIC	0.000444968758839764	0.000754541455412887	H60b
3hr	LPS	PIC	0.110975926711151	0.0123314578310507	Hcar2
3hr	LPS	PIC	0.00147751912442622	0.00135446977367271	Heatr9
3hr	LPS	PIC	0.201704902089393	0.0168918450120593	Hhex
3hr	LPS	PIC	0.0435736844829921	0.007677644302325	Hilpda
3hr	LPS	PIC	0.012431101220792	0.00428375673517855	Hivep3
3hr	LPS	PIC	0.00289656433256123	0.000913839898241799	Hmga2
3hr	LPS	PIC	0.221679283642914	0.0225953215170617	Hmox1
3hr	LPS	PIC	0.000171605064666726	0.00068824189243467	Hopx
3hr	LPS	PIC	0.0048701044848613	0.00306890550423718	Hp
3hr	LPS	PIC	0.00371196840744299	0.00163006532812616	Hsd17b7
3hr	LPS	PIC	0.0219125773783282	0.00468958768065837	Hspa1a
3hr	LPS	PIC	0.2025097832211	0.0215959445702168	Hspa1b
3hr	LPS	PIC	0.00939059690623847	0.00481335070669256	Htr2a
3hr	LPS	PIC	0.0308602557346568	0.00813975321161741	Htr2b
3hr	LPS	PIC	0.00756091774627903	0.00374474005352983	Htra1
3hr	LPS	PIC	0.59526910393306	0.0253317229806082	Icam1
3hr	LPS	PIC	0.0208154998650205	0.00523020719130629	Icosl
3hr	LPS	PIC	0.00476870669573702	0.003294693577844	Idi1
3hr	LPS	PIC	0.00992658618816355	0.00189630784113227	Ier2
3hr	LPS	PIC	0.00538103924563313	0.00394594838567197	Ier3
3hr	LPS	PIC	0.407443388365502	0.0247359361189768	Ifi205
3hr	LPS	PIC	0.0750995076706185	0.0149213865618828	Ifi208
3hr	LPS	PIC	0.455390081381664	0.0202797943719695	Ifit1
3hr	LPS	PIC	0.127114711429277	0.0126989323549205	Ifit1bl1
3hr	LPS	PIC	0.474062294674612	0.0242105152778689	Ifit2
3hr	LPS	PIC	0.148846352142974	0.0137656403371272	Ifit3
3hr	LPS	PIC	0.129099489977482	0.00922742563232122	Ifit3b
3hr	LPS	PIC	6.72807753684004e-05	0.000591471439862833	Ifitm1
3hr	LPS	PIC	0.000798927505510303	0.000675765234940127	Ifna6
3hr	LPS	PIC	0.174292531207674	0.0134124816175271	Ifnb1
3hr	LPS	PIC	0.00219462219196261	0.00210611228040469	Ifrd1
3hr	LPS	PIC	0.000657295200801686	0.0018369859901412	Igf2bp2
3hr	LPS	PIC	0.036942978727667	0.00638100889596065	Igsf9
3hr	LPS	PIC	0.0302279055918353	0.00847824971918392	Iigp1
3hr	LPS	PIC	0.00515668613179644	0.00266750394275645	Il10
3hr	LPS	PIC	0.232897019475335	0.0107064592713156	Il12b
3hr	LPS	PIC	0.000914743414383121	0.000925646951141014	Il12rb1
3hr	LPS	PIC	0.00348992394283563	0.00307794058198062	Il18rap
3hr	LPS	PIC	0.337431610636997	0.0144101665462618	Il1a
3hr	LPS	PIC	0.414346147016692	0.0234940003243016	Il1b
3hr	LPS	PIC	0.077335251199758	0.0138011276955221	Il1rn
3hr	LPS	PIC	0.728711249499272	0.0157481226131549	Il27
3hr	LPS	PIC	0.327167708779454	0.0168445796480438	Il4i1
3hr	LPS	PIC	0.180248951819385	0.0135691891179134	Il4ra
3hr	LPS	PIC	0.67092702398658	0.0154498119360433	Il6
3hr	LPS	PIC	0.0396224276597929	0.00465461858830417	Inhba
3hr	LPS	PIC	0.00404166166479326	0.00182640651852073	Intu
3hr	LPS	PIC	0.446473673491333	0.0263876531503206	Irf1
3hr	LPS	PIC	0.000473292309795803	0.000733522969247319	Irf3
3hr	LPS	PIC	0.0007815696224071	0.00132051025561847	Irf4
3hr	LPS	PIC	0.292656037102249	0.0184226111156602	Irf7
3hr	LPS	PIC	0.0756667363089567	0.0181619193152101	Irf8
3hr	LPS	PIC	0.00107092949934279	0.00149961329190937	Irs2
3hr	LPS	PIC	0.000119814249840667	0.000982251612650379	Itga9
3hr	LPS	PIC	0.0164606392515741	0.0053679490278239	Itgal
3hr	LPS	PIC	0.0250274673828923	0.00545120059394608	Itgb8
3hr	LPS	PIC	0.0182237254088641	0.00538636254143996	Itpr1
3hr	LPS	PIC	0.000249785193234426	0.000506779655309719	Jag1
3hr	LPS	PIC	0.131718023958968	0.0125822906626722	Jdp2
3hr	LPS	PIC	0.236030848937715	0.0162909254620328	Jun
3hr	LPS	PIC	0.0837193730655664	0.0107183657694513	Junb
3hr	LPS	PIC	0.0591973548672151	0.00573168950838654	Kcnj2
3hr	LPS	PIC	0.0053261563128439	0.00178383546401512	Kdm6b
3hr	LPS	PIC	3.03238117261214e-05	0.000184619590931915	Kdr
3hr	LPS	PIC	0.0679498425571155	0.00927249923620199	Klf2
3hr	LPS	PIC	0.00100772528561405	0.00194392950302626	Klf7
3hr	LPS	PIC	0.0753083975105995	0.00815831311402091	Klf8
3hr	LPS	PIC	0.000766504085737844	0.00112456081075388	Klra2
3hr	LPS	PIC	0.00240235126211305	0.00155194715907721	Lad1
3hr	LPS	PIC	0.134423743053838	0.0154716945479829	Lcn2
3hr	LPS	PIC	0.0106384393670804	0.0048966151510519	Ldlr
3hr	LPS	PIC	0.00376875929760382	0.00237518731332032	Lif
3hr	LPS	PIC	0.0822041220586023	0.0124853489775573	Lipg
3hr	LPS	PIC	0.000635743298085723	0.00112099409165104	Lox
3hr	LPS	PIC	0.0591515695309927	0.0125390653616139	Lpar1
3hr	LPS	PIC	0.158100876444996	0.0143107591873123	Lratd2
3hr	LPS	PIC	0.0134494652985485	0.00453695636181218	Lrp8
3hr	LPS	PIC	0.00544533507181019	0.00264433836879452	Ltbp2
3hr	LPS	PIC	0.0022691820538114	0.00177167617882618	Ly6a
3hr	LPS	PIC	0.0186411072203649	0.00501650154883816	Maff
3hr	LPS	PIC	0.235474236175113	0.0248465719684625	Malt1
3hr	LPS	PIC	0.275018719070339	0.0222228114672286	Marcksl1
3hr	LPS	PIC	0.00165338002818067	0.00204083024989644	Marco
3hr	LPS	PIC	0.00880032677985194	0.00410621734089766	Mefv
3hr	LPS	PIC	1.75188073101783e-05	0.000654680227184648	Mfap3l
3hr	LPS	PIC	0.109824027979375	0.00767613793623622	Mir155hg
3hr	LPS	PIC	0.0124722953519332	0.00485465632555818	Mmd
3hr	LPS	PIC	0.262967837329833	0.0162702872635163	Mmp13
3hr	LPS	PIC	0.00581759341374915	0.00347356391459211	Mmp14
3hr	LPS	PIC	0.000334018707234642	0.00218924639726688	Mmp8
3hr	LPS	PIC	0.000825152589284169	0.000937301285864387	Mmp9
3hr	LPS	PIC	0.0178489760592318	0.0069673715923362	Mpp7
3hr	LPS	PIC	0.00187464085828685	0.0012594627311045	Ms4a4a
3hr	LPS	PIC	0.0437280395776773	0.00520901155556241	Mt1
3hr	LPS	PIC	0.00789189964381786	0.00474520287184905	Mt2
3hr	LPS	PIC	0.0048553831195461	0.00295083229324083	Mtfr2
3hr	LPS	PIC	0.00118346405833488	0.00113210363461649	Mtus1
3hr	LPS	PIC	0.325129083943323	0.0213064341700801	Mx1
3hr	LPS	PIC	0.350862252788625	0.0200078378850268	Mx2
3hr	LPS	PIC	4.33267537229921e-06	0.00060728130764358	Mxd1
3hr	LPS	PIC	0.0870445700462379	0.00767858136475549	Myc
3hr	LPS	PIC	0.0304526071743243	0.00709207917810425	Mycl
3hr	LPS	PIC	0.000141134358524625	0.00080052216155227	Myo1b
3hr	LPS	PIC	0.153391155667187	0.00832616451136949	Nek6
3hr	LPS	PIC	0.00102760214393678	0.00106082737565026	Nes
3hr	LPS	PIC	0.000101827630056499	0.000199109378213364	Nfil3
3hr	LPS	PIC	0.401793600428185	0.0224873109532503	Nfkb1
3hr	LPS	PIC	0.121347930204239	0.0173081890572233	Nfkb2
3hr	LPS	PIC	0.16429636464493	0.0112519657542669	Nfkbia
3hr	LPS	PIC	0.055234111108922	0.00784622782245329	Nfkbid
3hr	LPS	PIC	0.122114760005973	0.0123849419107857	Nfkbie
3hr	LPS	PIC	0.840708177035037	0.0166656159680708	Nfkbiz
3hr	LPS	PIC	0.155836706020741	0.0164252414566764	Noct
3hr	LPS	PIC	0.275854106195258	0.0109952233463026	Nos2
3hr	LPS	PIC	0.017600966273614	0.00969226260334474	Notch1
3hr	LPS	PIC	0.0115772743010675	0.00520350989971013	Nqo1
3hr	LPS	PIC	0.0127834111315341	0.00986856579046457	Nr4a1
3hr	LPS	PIC	0.149563353475891	0.00810255298023987	Nr4a3
3hr	LPS	PIC	0.00528644508329775	0.00416917465231699	Oaf
3hr	LPS	PIC	0.23913434665784	0.0125880367564845	Oasl1
3hr	LPS	PIC	0.0188597672751595	0.0055904958031891	Odc1
3hr	LPS	PIC	0.000136529166195956	0.000181596389320163	Olfml3
3hr	LPS	PIC	0.0245823908793892	0.00543602556178464	Olr1
3hr	LPS	PIC	0.021494818542993	0.00409858777726838	Orai2
3hr	LPS	PIC	0.0355148817917029	0.0087198924254847	Osm
3hr	LPS	PIC	0.15421250878587	0.012548551993672	Otud1
3hr	LPS	PIC	0.00990479486874217	0.00401100839468176	P2ry13
3hr	LPS	PIC	0.0245035548449494	0.00654884661692137	P2ry2
3hr	LPS	PIC	0.0134614434808797	0.00378913722535173	P4ha2
3hr	LPS	PIC	0.00220560004983013	0.00199301555577146	Pcx
3hr	LPS	PIC	0.0124591931839615	0.00381059742211046	Pde3b
3hr	LPS	PIC	0.205727628447469	0.0171143460668966	Pde4b
3hr	LPS	PIC	0.000390357849251684	0.00175150529056532	Pde5a
3hr	LPS	PIC	0.0141622995807917	0.00528176625842093	Pde7b
3hr	LPS	PIC	0.00333201613950439	0.0019667279916391	Pdgfb
3hr	LPS	PIC	0.000849828321302797	0.00099907027373734	Pdlim7
3hr	LPS	PIC	0.00918150521771499	0.0054021620985069	Pdpn
3hr	LPS	PIC	0.385302506626472	0.0163403632828154	Peli1
3hr	LPS	PIC	7.42135700257668e-05	0.000458233299256487	Pfkfb3
3hr	LPS	PIC	0.00597691668960196	0.00300618012543403	Phlda1
3hr	LPS	PIC	0.0597278770028775	0.0105094022617094	Phldb1
3hr	LPS	PIC	0.000583061494388652	0.000800914916883852	Pilra
3hr	LPS	PIC	0.00185407349449371	0.00111382454786933	Pilrb1
3hr	LPS	PIC	0.0014499901373091	0.0011399896403627	Pim2
3hr	LPS	PIC	0.00382586826254657	0.0023635879473838	Pim3
3hr	LPS	PIC	0.00249446720180256	0.00141060375296266	Pla2g7
3hr	LPS	PIC	0.0100317571577864	0.00247681211964936	Plagl1
3hr	LPS	PIC	0.00440573133796202	0.00260846368086199	Plat
3hr	LPS	PIC	0.143886402452567	0.013658473232497	Plau
3hr	LPS	PIC	0.000284388347125844	0.00063207935421024	Plekhg1
3hr	LPS	PIC	0.000254394572881888	0.0017907371987754	Plk2
3hr	LPS	PIC	0.0761562733259864	0.00836507356682258	Plk3
3hr	LPS	PIC	0.000147732209247028	0.00218767781634849	Plpp1
3hr	LPS	PIC	2.35847836917593e-05	0.000448157968461813	Plpp3
3hr	LPS	PIC	0.19450959716987	0.0152167825774053	Pmaip1
3hr	LPS	PIC	0.000205538333462922	0.000617363833344769	Pmepa1
3hr	LPS	PIC	0.00995571118984491	0.00557137218598813	Pou2f2
3hr	LPS	PIC	0.13998314127147	0.0143658832013373	Ppfia3
3hr	LPS	PIC	0.000547457917369657	0.000786257621809726	Ppm1l
3hr	LPS	PIC	0.000798927505510303	0.000774186335283258	Ppp1r12b
3hr	LPS	PIC	0.258093198417503	0.0162609885672625	Ppp1r15a
3hr	LPS	PIC	2.93542483934565e-05	0.000325472722529469	Prag1
3hr	LPS	PIC	0.0369349937173538	0.00727410074635364	Prdm1
3hr	LPS	PIC	0.000326681952917062	0.000393746872952213	Prdm9
3hr	LPS	PIC	0.00601677244896722	0.00261997341009139	Procr
3hr	LPS	PIC	0.00532366091628695	0.0029228663597483	Prokr1
3hr	LPS	PIC	0.00262626322309261	0.00117973493063298	Prrg4
3hr	LPS	PIC	0.0780179417500696	0.00843385099301432	Ptafr
3hr	LPS	PIC	0.0601226429354362	0.00709398417573965	Ptch1
3hr	LPS	PIC	0.0017795717257285	0.00179706258727423	Ptger4
3hr	LPS	PIC	0.0254970349878549	0.00693724391939213	Ptges
3hr	LPS	PIC	0.0629451926657912	0.013886203057321	Ptgir
3hr	LPS	PIC	0.213696129859324	0.0184881579152875	Ptgs2
3hr	LPS	PIC	0.323935576969407	0.0198453247515421	Rab11fip1
3hr	LPS	PIC	4.53337379746429e-06	0.000348574365957323	Rab19
3hr	LPS	PIC	0.102629585914437	0.00920587015969926	Ralgds
3hr	LPS	PIC	0.000577039554338229	0.000933220387593001	Rapgef5
3hr	LPS	PIC	0.00160032163382439	0.0010145668313708	Rasgrp1
3hr	LPS	PIC	0.0449223719188027	0.00563608573132422	Rcan1
3hr	LPS	PIC	0.0227303567094076	0.00699439627687044	Rela
3hr	LPS	PIC	0.0343202075930299	0.0073075895803487	Rffl
3hr	LPS	PIC	0.00964574743247469	0.00481146073829793	Rgcc
3hr	LPS	PIC	0.00119887438063683	0.00158477447667833	Rgs1
3hr	LPS	PIC	0.0139172396164598	0.00320690229143738	Rgs3
3hr	LPS	PIC	0.221131978999813	0.00888395410824489	Rhof
3hr	LPS	PIC	0.032760705920046	0.00799742957126701	Rhoh
3hr	LPS	PIC	0.00288553595908596	0.00215545349382693	Rhou
3hr	LPS	PIC	0.468790730772364	0.0244659637690229	Ripk2
3hr	LPS	PIC	0.113173082131161	0.0106994903799732	Rnd1
3hr	LPS	PIC	0.438052085175527	0.0144211838070931	Rnd3
3hr	LPS	PIC	0.0228893605209696	0.00625331479012197	Rras2
3hr	LPS	PIC	0.397537571381076	0.0257097866639484	Rsad2
3hr	LPS	PIC	0.00025448111485282	0.00156654203367132	S100a8
3hr	LPS	PIC	0.159791877538728	0.0145093003657867	Saa3
3hr	LPS	PIC	0.0687226865994409	0.0107089276235361	Samsn1
3hr	LPS	PIC	0.0105506208981117	0.0039292934663461	Scimp
3hr	LPS	PIC	0.000464227652144632	0.00075937886838157	Scn1b
3hr	LPS	PIC	2.01573990204368e-05	0.000658307764158856	Sdc2
3hr	LPS	PIC	0.522628987549585	0.0239555256088982	Sdc4
3hr	LPS	PIC	0.030067397370663	0.0050230273862827	Sele
3hr	LPS	PIC	0.0465291691456136	0.00847182376002646	Serpina3f
3hr	LPS	PIC	0.0205771972781683	0.00456362724219517	Serpina3g
3hr	LPS	PIC	0.0155306066150133	0.00592824183279298	Serpinb2
3hr	LPS	PIC	0.0194604702731615	0.00497757150391443	Serpinb6b
3hr	LPS	PIC	0.0125580334677639	0.00454576537564136	Serpinb9
3hr	LPS	PIC	0.000373467609522212	0.000505645625623274	Serpinb9b
3hr	LPS	PIC	0.254889435998647	0.0164028375857364	Serpine1
3hr	LPS	PIC	0.062302585996068	0.00675398512950859	Shisa3
3hr	LPS	PIC	0.000419991321313597	0.000747405012283458	Siglece
3hr	LPS	PIC	0.05043156000142	0.012902727524218	Sla
3hr	LPS	PIC	0.000986464419339989	0.00145901559041679	Slamf8
3hr	LPS	PIC	0.000626553194794154	0.001592301400617	Slamf9
3hr	LPS	PIC	0.000352752972967949	0.000757722219531421	Slc13a3
3hr	LPS	PIC	0.0054687921839503	0.00288547143144658	Slc16a1
3hr	LPS	PIC	0.000171523635528816	0.000583691761302742	Slc16a3
3hr	LPS	PIC	0.0122414451009069	0.00399684320608263	Slc25a25
3hr	LPS	PIC	0.00811959190615114	0.00222594242114734	Slc28a2
3hr	LPS	PIC	0.00862362149540907	0.00447514354476809	Slc30a4
3hr	LPS	PIC	0.0314776613825702	0.00712409845930291	Slc7a11
3hr	LPS	PIC	0.0338538058175593	0.00671306959117581	Slc7a2
3hr	LPS	PIC	0.155477716621908	0.0182443524164517	Slco3a1
3hr	LPS	PIC	0.0108244013394641	0.00307033474791536	Slfn4
3hr	LPS	PIC	0.000233434395769623	0.000505080604143736	Slpi
3hr	LPS	PIC	0.308073536573624	0.0146988490841317	Snn
3hr	LPS	PIC	0.00227308002485928	0.00167407381553903	Socs1
3hr	LPS	PIC	0.571825904555264	0.0246747162474977	Socs3
3hr	LPS	PIC	0.252002616426501	0.0239510910312204	Sod2
3hr	LPS	PIC	0.00128756195272468	0.00170703733047464	Spaca6
3hr	LPS	PIC	0.029347937522453	0.00722632062932236	Spata13
3hr	LPS	PIC	0.00181926659248807	0.00232231051637885	Sphk1
3hr	LPS	PIC	0.00530441076992771	0.0030376505057982	Spic
3hr	LPS	PIC	0.032708709422217	0.00616551238807107	Spsb1
3hr	LPS	PIC	0.140003823017573	0.0157655018418221	Srxn1
3hr	LPS	PIC	0.00218623831674431	0.00211535556714501	Stat4
3hr	LPS	PIC	0.229883394731957	0.0254679551755807	Swap70
3hr	LPS	PIC	0.00152987416745622	0.00136430504104324	Syne2
3hr	LPS	PIC	0.000346955684183602	0.000737791682146808	Taf4b
3hr	LPS	PIC	0.132386740412081	0.0146954247020513	Tagap
3hr	LPS	PIC	0.00163678806657449	0.00157929031561209	Tal2
3hr	LPS	PIC	0.0846708943473769	0.0135344206749601	Tarm1
3hr	LPS	PIC	0.0172631728902842	0.00376356806152581	Tfec
