TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.30.1050.10	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	69106	Stoml1
2.20.28.130	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	109151	Chd9
1.10.150.220	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	18938	Ppp1r14b
3.90.1150.10	-	0.371820980462597	-0.989342775855467	36	4	0.00529801324503311	755	8819	71776,11655,15186,107272	Tha1,Alas1,Hdc,Psat1
1.10.1070.11	-	0.372044592444338	-0.988741559730885	15	2	0.00264900662251656	755	8819	11920,18707	Atm,Pik3cd
2.120.10.30	-	0.391867975272916	-0.936830293693955	37	4	0.00529801324503311	755	8819	228357,16975,384309,16835	Lrp4,Lrp8,Trim56,Ldlr
1.20.5.690	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	16648	Kpna3
1.10.472.30	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	21399	Tcea1
1.20.120.550	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	64292	Ptges
1.20.990.10	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	18126	Nos2
3.10.350.10	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	211329	Ncoa7
3.90.1290.10	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	13518	Dst
1.10.600.10	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	56075	Pdss1
1.20.5.520	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	19240	Tmsb10
2.170.130.20	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	73379	Dcbld2
2.170.240.10	-	0.41558968970587	-0.878056828279737	6	1	0.00132450331125828	755	8819	12827	Col4a2
1.20.80.10	-	0.428270551479244	-0.848000153485712	50	5	0.00662251655629139	755	8819	22350,319710,14083,209630,17909	Ezr,Frmd6,Ptk2,Frmd4a,Myo10
3.40.50.80	-	0.463934554100333	-0.768011783901531	18	2	0.00264900662251656	755	8819	237038,18126	Nox1,Nos2
3.30.920.20	-	0.465655477104985	-0.764309237805141	7	1	0.00132450331125828	755	8819	13518	Dst
3.80.20.20	-	0.465655477104985	-0.764309237805141	7	1	0.00132450331125828	755	8819	16001	Igf1r
3.30.230.70	-	0.465655477104985	-0.764309237805141	7	1	0.00132450331125828	755	8819	71701	Pnpt1
2.40.15.10	-	0.465655477104985	-0.764309237805141	7	1	0.00132450331125828	755	8819	17763	Mtcp1
3.10.260.20	-	0.465655477104985	-0.764309237805141	7	1	0.00132450331125828	755	8819	13134	Dach1
4.10.530.10	-	0.465655477104985	-0.764309237805141	7	1	0.00132450331125828	755	8819	11600	Angpt1
1.10.510.50	-	0.465655477104985	-0.764309237805141	7	1	0.00132450331125828	755	8819	233011	Itpkc
3.40.640.10	-	0.48978824047011	-0.713782143592404	42	4	0.00529801324503311	755	8819	11655,15186,71776,107272	Alas1,Hdc,Tha1,Psat1
4.10.75.10	-	0.492780152346703	-0.707692142844386	19	2	0.00264900662251656	755	8819	100034251,20568	Wfdc17,Slpi
3.30.800.10	-	0.511437378457625	-0.670530128343104	8	1	0.00132450331125828	755	8819	18711	Pikfyve
1.25.40.530	-	0.511437378457625	-0.670530128343104	8	1	0.00132450331125828	755	8819	17909	Myo10
3.90.215.10	-	0.511437378457625	-0.670530128343104	8	1	0.00132450331125828	755	8819	11600	Angpt1
3.30.450.40	-	0.511437378457625	-0.670530128343104	8	1	0.00132450331125828	755	8819	242202	Pde5a
1.25.40.70	-	0.511437378457625	-0.670530128343104	8	1	0.00132450331125828	755	8819	18707	Pik3cd
1.20.120.1120	-	0.511437378457625	-0.670530128343104	8	1	0.00132450331125828	755	8819	12227	Btg2
3.90.110.10	-	0.511437378457625	-0.670530128343104	8	1	0.00132450331125828	755	8819	16828	Ldha
2.130.10.30	-	0.52062289259121	-0.652729313913237	20	2	0.00264900662251656	755	8819	73998,67138	Herc3,Herc6
4.10.400.10	-	0.527165297386315	-0.6402411223414	44	4	0.00529801324503311	755	8819	16975,237253,228357,16835	Lrp8,Lrp11,Lrp4,Ldlr
4.10.280.10	-	0.528046032483263	-0.638571816342617	115	10	0.0132450331125828	755	8819	21413,17187,17119,11622,15251,11624,17869,21350,16918,21426	Tcf4,Max,Mxd1,Ahr,Hif1a,Ahrr,Myc,Tal2,Mycl,Tfec
2.60.40.150	-	0.534323853989051	-0.626753155705137	151	13	0.0172185430463576	755	8819	75767,210293,108909,238130,244585,242662,18707,18754,224860,18783,109934,50780,77987	Rab11fip1,Dock10,Aida,Dock4,Rpgrip1l,Rims3,Pik3cd,Prkce,Plcl2,Pla2g4a,Abr,Rgs3,Ascc3
3.40.50.1000	-	0.546488717722016	-0.60424161618612	69	6	0.00794701986754967	755	8819	381290,11982,107569,170759,50770,76295	Atp2b4,Atp10a,Nt5c3,Atp13a1,Atp11a,Atp11b
3.90.290.10	-	0.553301500498184	-0.591852217174677	9	1	0.00132450331125828	755	8819	16997	Ltbp2
1.20.1540.10	-	0.553301500498184	-0.591852217174677	9	1	0.00132450331125828	755	8819	217344	Rhbdf2
2.60.40.690	-	0.553301500498184	-0.591852217174677	9	1	0.00132450331125828	755	8819	12266	C3
1.10.1540.10	-	0.553301500498184	-0.591852217174677	9	1	0.00132450331125828	755	8819	18201	Nsmaf
1.10.640.10	-	0.553301500498184	-0.591852217174677	9	1	0.00132450331125828	755	8819	19225	Ptgs2
2.30.40.10	-	0.553301500498184	-0.591852217174677	9	1	0.00132450331125828	755	8819	14544	Gda
3.30.1370.10	-	0.563161293434411	-0.574189202646342	46	4	0.00529801324503311	755	8819	71701,51886,319765,81702	Pnpt1,Fubp1,Igf2bp2,Ankrd17
3.30.565.10	-	0.573154491271136	-0.556599980333639	22	2	0.00264900662251656	755	8819	236900,338467	Pdk3,Morc3
2.10.90.10	-	0.589177891069363	-0.529027118740999	72	6	0.00794701986754967	755	8819	23886,54635,16323,18591,22341,12156	Gdf15,Pdgfc,Inhba,Pdgfb,Vegfc,Bmp2
2.30.30.190	-	0.591582699949601	-0.524953791389839	10	1	0.00132450331125828	755	8819	74081	Cep350
3.40.930.10	-	0.591582699949601	-0.524953791389839	10	1	0.00132450331125828	755	8819	218756	Slc4a7
1.10.565.10	-	0.597606130517504	-0.514823386652722	48	4	0.00529801324503311	755	8819	22259,15370,14815,18124	Nr1h3,Nr4a1,Nr3c1,Nr4a3
3.30.40.160	-	0.597803946585526	-0.514492427304767	23	2	0.00264900662251656	755	8819	216991,230837	Adap2,Asap3
3.40.50.800	-	0.626587247747849	-0.467467252174732	11	1	0.00132450331125828	755	8819	228869	Ncoa5
2.60.40.1730	-	0.626587247747849	-0.467467252174732	11	1	0.00132450331125828	755	8819	240028	Lnpep
3.40.800.20	-	0.626587247747849	-0.467467252174732	11	1	0.00132450331125828	755	8819	433759	Hdac1
3.30.1520.10	-	0.630374336980068	-0.461441450372329	50	4	0.00529801324503311	755	8819	227449,170755,67804,71982	Zcchc2,Sgk3,Snx2,Snx10
3.90.550.10	-	0.642654970738242	-0.442147291704113	76	6	0.00794701986754967	755	8819	331026,58193,227671,17308,56375,14042	Gmppb,Extl2,Gbgt1,Mgat1,B4galt4,Ext1
1.10.287.110	-	0.646101578763225	-0.436798544893337	51	4	0.00529801324503311	755	8819	15502,67035,56445,56812	Dnaja1,Dnajb4,Dnaja2,Dnajb2
2.40.50.90	-	0.658595266376738	-0.417646096468165	12	1	0.00132450331125828	755	8819	100121	Tdrd7
3.40.47.10	-	0.658595266376738	-0.417646096468165	12	1	0.00132450331125828	755	8819	208715	Hmgcs1
1.50.40.10	-	0.661380505367401	-0.413425953668652	52	4	0.00529801324503311	755	8819	227731,78830,68267,67712	Slc25a25,Slc25a12,Slc25a22,Slc25a37
1.10.1450.10	-	0.665265455015123	-0.407569137503743	26	2	0.00264900662251656	755	8819	56434,12521	Tspan3,Cd82
4.10.1240.10	-	0.685629387240228	-0.377418049081261	27	2	0.00264900662251656	755	8819	54598,99633	Calcrl,Adgrl2
2.60.40.640	-	0.687862959558356	-0.374165647577533	13	1	0.00132450331125828	755	8819	66412	Arrdc4
1.20.140.100	-	0.687862959558356	-0.374165647577533	13	1	0.00132450331125828	755	8819	13424	Dync1h1
3.20.180.20	-	0.687862959558356	-0.374165647577533	13	1	0.00132450331125828	755	8819	13424	Dync1h1
1.10.8.720	-	0.687862959558356	-0.374165647577533	13	1	0.00132450331125828	755	8819	13424	Dync1h1
3.10.250.10	-	0.704965377084261	-0.349606587894608	28	2	0.00264900662251656	755	8819	20288,17167	Msr1,Marco
3.40.33.10	-	0.71462465221966	-0.335997836059431	14	1	0.00132450331125828	755	8819	384009	Glipr2
2.60.40.420	-	0.71462465221966	-0.335997836059431	14	1	0.00132450331125828	755	8819	12870	Cp
3.40.50.12780	-	0.723299933088816	-0.32393129763511	29	2	0.00264900662251656	755	8819	14081,433256	Acsl1,Acsl5
3.30.50.10	-	0.730932189431959	-0.313434587650183	57	4	0.00529801324503311	755	8819	14815,15370,22259,18124	Nr3c1,Nr4a1,Nr1h3,Nr4a3
2.60.40.1400	-	0.739094656487595	-0.302329278973086	15	1	0.00132450331125828	755	8819	16518	Kcnj2
2.60.120.1490	-	0.739094656487595	-0.302329278973086	15	1	0.00132450331125828	755	8819	171171	Ntng2
3.50.7.10	-	0.739094656487595	-0.302329278973086	15	1	0.00132450331125828	755	8819	18711	Pikfyve
3.40.50.10810	-	0.757085057483383	-0.278279670584111	31	2	0.00264900662251656	755	8819	109151,75560	Chd9,Ep400
